id	day	nominal	time	sum
1867	2014-01-02	1 сом	16:36:06	1
1868	2014-01-02	1 сом	10:30:15	1
1869	2014-01-02	1 сом	8:41:22	1
1870	2014-01-02	1 сом	18:41:26	1
1871	2014-01-02	1 сом	0:27:00	1
1872	2014-01-02	1 сом	10:22:02	1
1873	2014-01-02	1 сом	16:22:45	1
1874	2014-01-02	1 сом	6:16:57	1
1875	2014-01-02	1 сом	9:49:13	1
1876	2014-01-02	1 сом	16:55:46	1
1877	2014-01-02	1 сом	17:05:31	1
1878	2014-01-02	1 сом	4:55:10	1
1879	2014-01-02	1 сом	2:39:32	1
1880	2014-01-02	1 сом	20:19:56	1
1881	2014-01-02	1 сом	21:17:40	1
1882	2014-01-02	1 сом	11:18:45	1
1883	2014-01-02	1 сом	11:17:28	1
1884	2014-01-02	1 сом	2:09:32	1
1885	2014-01-02	1 сом	4:29:36	1
1886	2014-01-02	1 сом	22:51:42	1
1887	2014-01-02	1 сом	11:37:00	1
1888	2014-01-02	1 сом	13:55:16	1
1889	2014-01-02	1 сом	8:29:57	1
1890	2014-01-02	1 сом	1:23:31	1
1891	2014-01-02	1 сом	12:41:40	1
1892	2014-01-02	1 сом	11:20:06	1
1893	2014-01-02	1 сом	18:10:50	1
1894	2014-01-02	1 сом	20:41:38	1
1895	2014-01-02	1 сом	8:09:07	1
1896	2014-01-02	1 сом	13:26:29	1
1897	2014-01-02	1 сом	18:44:28	1
1898	2014-01-02	1 сом	3:38:42	1
1899	2014-01-02	1 сом	7:10:18	1
1900	2014-01-02	1 сом	23:51:52	1
1901	2014-01-02	1 сом	11:47:33	1
1902	2014-01-02	1 сом	3:55:00	1
1903	2014-01-02	1 сом	18:56:53	1
1904	2014-01-02	1 сом	9:13:40	1
1905	2014-01-02	1 сом	19:39:22	1
1906	2014-01-02	1 сом	21:27:16	1
1907	2014-01-02	1 сом	21:52:19	1
1908	2014-01-02	1 сом	18:14:47	1
1909	2014-01-02	1 сом	3:38:16	1
1910	2014-01-02	1 сом	12:49:43	1
1911	2014-01-02	1 сом	8:44:25	1
1912	2014-01-02	1 сом	23:01:57	1
1913	2014-01-02	1 сом	4:26:13	1
1914	2014-01-02	1 сом	19:56:09	1
1915	2014-01-02	1 сом	15:56:50	1
1916	2014-01-02	1 сом	16:22:12	1
1917	2014-01-02	1 сом	14:36:13	1
1918	2014-01-02	1 сом	18:56:02	1
1919	2014-01-02	1 сом	17:25:05	1
1920	2014-01-02	1 сом	2:19:50	1
1921	2014-01-02	1 сом	16:51:50	1
1922	2014-01-02	1 сом	10:33:45	1
1923	2014-01-02	1 сом	23:34:36	1
1924	2014-01-02	1 сом	0:22:28	1
1925	2014-01-02	1 сом	3:28:33	1
1926	2014-01-02	1 сом	14:27:55	1
1927	2014-01-02	1 сом	20:26:41	1
1928	2014-01-02	1 сом	5:41:09	1
1929	2014-01-02	1 сом	2:45:09	1
1930	2014-01-02	1 сом	5:55:40	1
1931	2014-01-02	1 сом	18:08:05	1
1932	2014-01-02	1 сом	20:50:52	1
1933	2014-01-02	1 сом	23:22:04	1
1934	2014-01-02	1 сом	21:47:44	1
1935	2014-01-02	1 сом	21:42:43	1
1936	2014-01-02	1 сом	12:51:45	1
1937	2014-01-02	1 сом	11:28:36	1
1938	2014-01-02	1 сом	22:40:10	1
1939	2014-01-02	1 сом	2:19:32	1
1940	2014-01-02	1 сом	3:24:06	1
1941	2014-01-02	1 сом	7:51:59	1
1942	2014-01-02	1 сом	8:35:51	1
1943	2014-01-02	1 сом	21:33:44	1
1944	2014-01-02	1 сом	21:55:47	1
1945	2014-01-02	1 сом	13:56:40	1
1946	2014-01-02	1 сом	12:29:05	1
1947	2014-01-02	1 сом	14:45:32	1
1948	2014-01-02	1 сом	12:04:51	1
1949	2014-01-02	1 сом	3:13:47	1
1950	2014-01-02	1 сом	16:45:37	1
1951	2014-01-02	1 сом	14:22:38	1
1952	2014-01-02	1 сом	11:23:06	1
1953	2014-01-02	1 сом	14:23:50	1
1954	2014-01-02	1 сом	14:03:54	1
1955	2014-01-02	1 сом	19:43:48	1
1956	2014-01-02	1 сом	6:09:33	1
1957	2014-01-02	1 сом	5:09:19	1
1958	2014-01-02	1 сом	3:16:18	1
1959	2014-01-02	1 сом	18:50:50	1
1960	2014-01-02	1 сом	6:50:19	1
1961	2014-01-02	1 сом	19:13:50	1
1962	2014-01-02	1 сом	11:03:44	1
1963	2014-01-02	1 сом	22:21:40	1
1964	2014-01-02	1 сом	20:21:26	1
1965	2014-01-02	1 сом	15:01:26	1
1966	2014-01-02	1 сом	4:37:37	1
1967	2014-01-02	1 сом	23:12:52	1
1968	2014-01-02	1 сом	17:40:20	1
1969	2014-01-02	1 сом	21:47:48	1
1970	2014-01-02	1 сом	12:18:24	1
1971	2014-01-02	1 сом	4:02:04	1
1972	2014-01-02	1 сом	8:56:21	1
1973	2014-01-02	1 сом	12:47:12	1
1974	2014-01-02	1 сом	15:31:13	1
1975	2014-01-02	1 сом	20:02:13	1
1976	2014-01-02	1 сом	7:49:13	1
1977	2014-01-02	1 сом	21:28:59	1
1978	2014-01-02	1 сом	3:37:49	1
1979	2014-01-02	1 сом	16:33:52	1
1980	2014-01-02	1 сом	18:24:57	1
1981	2014-01-02	1 сом	22:45:49	1
1982	2014-01-02	1 сом	20:22:34	1
1983	2014-01-02	1 сом	21:47:57	1
1984	2014-01-02	1 сом	17:28:41	1
1985	2014-01-02	1 сом	8:25:07	1
1986	2014-01-02	1 сом	23:27:31	1
1987	2014-01-02	1 сом	6:25:16	1
1988	2014-01-02	1 сом	1:29:48	1
1989	2014-01-02	1 сом	4:55:44	1
1990	2014-01-02	1 сом	2:18:38	1
1991	2014-01-02	1 сом	7:04:55	1
1992	2014-01-02	1 сом	6:01:34	1
1993	2014-01-02	1 сом	3:05:41	1
1994	2014-01-02	1 сом	4:38:09	1
1995	2014-01-02	1 сом	17:52:03	1
1996	2014-01-02	1 сом	15:23:59	1
1997	2014-01-02	1 сом	21:54:38	1
1998	2014-01-02	1 сом	18:23:08	1
1999	2014-01-02	1 сом	16:35:05	1
2000	2014-01-02	1 сом	14:28:12	1
2001	2014-01-02	1 сом	19:31:58	1
2002	2014-01-02	1 сом	17:42:19	1
2003	2014-01-03	1 сом	13:11:49	1
2004	2014-01-03	1 сом	0:40:48	1
2005	2014-01-03	1 сом	23:09:02	1
2006	2014-01-03	1 сом	21:23:49	1
2007	2014-01-03	1 сом	13:57:14	1
2008	2014-01-03	1 сом	17:37:35	1
2009	2014-01-03	1 сом	7:22:34	1
2010	2014-01-03	1 сом	4:11:44	1
2011	2014-01-03	1 сом	7:12:29	1
2012	2014-01-03	1 сом	18:20:26	1
2013	2014-01-03	1 сом	19:11:45	1
2014	2014-01-03	1 сом	7:59:47	1
2015	2014-01-03	1 сом	20:46:20	1
2016	2014-01-03	1 сом	7:07:03	1
2017	2014-01-03	1 сом	15:35:06	1
2018	2014-01-03	1 сом	2:24:52	1
2019	2014-01-03	1 сом	4:34:29	1
2020	2014-01-03	1 сом	0:22:17	1
2021	2014-01-03	1 сом	15:48:52	1
2022	2014-01-03	1 сом	4:24:41	1
2023	2014-01-03	1 сом	0:10:34	1
2024	2014-01-03	1 сом	7:17:58	1
2025	2014-01-03	1 сом	16:46:19	1
2026	2014-01-03	1 сом	14:12:24	1
2027	2014-01-03	1 сом	16:54:54	1
2028	2014-01-03	1 сом	13:05:41	1
2029	2014-01-03	1 сом	9:50:18	1
2030	2014-01-03	1 сом	14:50:00	1
2031	2014-01-03	1 сом	22:34:01	1
2032	2014-01-03	1 сом	20:17:00	1
2033	2014-01-03	1 сом	5:33:48	1
2034	2014-01-03	1 сом	18:27:02	1
2035	2014-01-03	1 сом	16:12:41	1
2036	2014-01-03	1 сом	5:33:34	1
2037	2014-01-03	1 сом	14:24:05	1
2038	2014-01-03	1 сом	19:31:38	1
2039	2014-01-03	1 сом	4:31:21	1
2040	2014-01-03	1 сом	12:05:08	1
2041	2014-01-03	1 сом	8:37:47	1
2042	2014-01-03	1 сом	22:44:41	1
2043	2014-01-03	1 сом	21:35:59	1
2044	2014-01-03	1 сом	15:12:47	1
2045	2014-01-03	1 сом	3:29:33	1
2046	2014-01-03	1 сом	3:05:19	1
2047	2014-01-03	1 сом	17:47:18	1
2048	2014-01-03	1 сом	22:16:32	1
2049	2014-01-03	1 сом	19:16:40	1
2050	2014-01-03	1 сом	14:34:40	1
2051	2014-01-03	1 сом	8:42:40	1
2052	2014-01-03	1 сом	0:25:08	1
2053	2014-01-03	1 сом	8:02:01	1
2054	2014-01-03	1 сом	6:42:53	1
2055	2014-01-03	1 сом	6:16:15	1
2056	2014-01-03	1 сом	8:28:01	1
2057	2014-01-03	1 сом	17:08:55	1
2058	2014-01-03	1 сом	12:46:17	1
2059	2014-01-03	1 сом	20:10:26	1
2060	2014-01-03	1 сом	14:35:10	1
2061	2014-01-03	1 сом	15:57:38	1
2062	2014-01-03	1 сом	14:10:35	1
2063	2014-01-03	1 сом	17:36:25	1
2064	2014-01-03	1 сом	5:33:30	1
2065	2014-01-03	1 сом	1:58:29	1
2066	2014-01-03	1 сом	5:46:23	1
2067	2014-01-03	1 сом	23:34:13	1
2068	2014-01-03	1 сом	7:11:12	1
2069	2014-01-03	1 сом	19:23:23	1
2070	2014-01-03	1 сом	23:20:15	1
2071	2014-01-03	1 сом	17:37:30	1
2072	2014-01-03	1 сом	3:54:39	1
2073	2014-01-03	1 сом	23:35:17	1
2074	2014-01-03	1 сом	20:40:48	1
2075	2014-01-03	1 сом	1:19:10	1
2076	2014-01-03	1 сом	13:12:09	1
2077	2014-01-03	1 сом	15:29:28	1
2078	2014-01-03	1 сом	9:02:13	1
2079	2014-01-03	1 сом	16:17:10	1
2080	2014-01-03	1 сом	17:33:27	1
2081	2014-01-03	1 сом	15:18:01	1
2082	2014-01-03	1 сом	13:27:02	1
2083	2014-01-03	1 сом	21:01:09	1
2084	2014-01-03	1 сом	17:44:29	1
2085	2014-01-03	1 сом	9:21:36	1
2086	2014-01-03	1 сом	3:06:38	1
2087	2014-01-03	1 сом	2:43:45	1
2088	2014-01-03	1 сом	11:17:09	1
2089	2014-01-03	1 сом	7:54:25	1
2090	2014-01-03	1 сом	14:41:58	1
2091	2014-01-03	1 сом	20:56:41	1
2092	2014-01-03	1 сом	8:12:52	1
2093	2014-01-03	1 сом	2:46:59	1
2094	2014-01-03	1 сом	0:00:36	1
2095	2014-01-03	1 сом	2:35:29	1
2096	2014-01-03	1 сом	8:57:33	1
2097	2014-01-03	1 сом	20:26:39	1
2098	2014-01-03	1 сом	15:10:26	1
2099	2014-01-03	1 сом	12:54:19	1
2100	2014-01-03	1 сом	3:23:54	1
2101	2014-01-03	1 сом	13:41:56	1
2102	2014-01-03	1 сом	0:25:36	1
2103	2014-01-03	1 сом	16:23:06	1
2104	2014-01-03	1 сом	6:36:44	1
2105	2014-01-03	1 сом	1:20:16	1
2106	2014-01-03	1 сом	14:56:16	1
2107	2014-01-03	1 сом	1:40:14	1
2108	2014-01-03	1 сом	12:38:16	1
2109	2014-01-03	1 сом	17:37:09	1
2110	2014-01-03	1 сом	13:14:58	1
2111	2014-01-03	1 сом	20:06:12	1
2112	2014-01-03	1 сом	20:32:00	1
2113	2014-01-03	1 сом	3:09:33	1
2114	2014-01-03	1 сом	15:26:50	1
2115	2014-01-03	1 сом	9:56:10	1
2116	2014-01-03	1 сом	4:18:52	1
2117	2014-01-03	1 сом	22:10:38	1
2118	2014-01-03	1 сом	22:16:54	1
2119	2014-01-03	1 сом	5:49:05	1
2120	2014-01-03	1 сом	6:10:49	1
2121	2014-01-03	1 сом	22:07:22	1
2122	2014-01-03	1 сом	14:22:25	1
2123	2014-01-03	1 сом	7:06:01	1
2124	2014-01-03	1 сом	10:08:33	1
2125	2014-01-03	1 сом	0:31:11	1
2126	2014-01-03	1 сом	21:16:23	1
2127	2014-01-03	1 сом	0:31:15	1
2128	2014-01-03	1 сом	16:33:30	1
2129	2014-01-03	1 сом	15:52:16	1
2130	2014-01-03	1 сом	7:51:13	1
2131	2014-01-03	1 сом	22:57:23	1
2132	2014-01-03	1 сом	18:13:45	1
2133	2014-01-03	1 сом	7:54:24	1
2134	2014-01-03	1 сом	6:16:08	1
2135	2014-01-03	1 сом	5:39:34	1
2136	2014-01-03	1 сом	9:59:52	1
2137	2014-01-03	1 сом	11:16:38	1
2138	2014-01-03	1 сом	8:01:39	1
2139	2014-01-03	1 сом	2:32:17	1
2140	2014-01-03	1 сом	5:40:59	1
2141	2014-01-03	1 сом	13:58:29	1
2142	2014-01-03	1 сом	3:33:17	1
2143	2014-01-03	1 сом	3:06:37	1
2144	2014-01-03	1 сом	18:43:55	1
2145	2014-01-03	1 сом	7:43:08	1
2146	2014-01-03	1 сом	20:44:12	1
2147	2014-01-03	1 сом	8:30:19	1
2148	2014-01-03	1 сом	19:24:49	1
2149	2014-01-03	1 сом	5:45:35	1
2150	2014-01-03	1 сом	2:16:07	1
2151	2014-01-03	1 сом	8:19:47	1
2152	2014-01-03	1 сом	6:02:51	1
2153	2014-01-03	1 сом	1:29:47	1
2154	2014-01-03	1 сом	14:37:40	1
2155	2014-01-03	1 сом	2:26:11	1
2156	2014-01-03	1 сом	11:32:01	1
2157	2014-01-03	1 сом	21:58:44	1
2158	2014-01-03	1 сом	3:16:00	1
2159	2014-01-03	1 сом	7:22:13	1
2160	2014-01-03	1 сом	19:48:35	1
2161	2014-01-03	1 сом	21:30:34	1
2162	2014-01-03	1 сом	14:32:38	1
2163	2014-01-03	1 сом	16:30:38	1
2164	2014-01-03	1 сом	3:27:19	1
2165	2014-01-03	1 сом	10:29:41	1
2166	2014-01-03	1 сом	4:22:19	1
2167	2014-01-03	1 сом	18:43:59	1
2168	2014-01-03	1 сом	4:08:23	1
2169	2014-01-03	1 сом	16:46:21	1
2170	2014-01-03	1 сом	17:42:58	1
2171	2014-01-03	1 сом	12:16:53	1
2172	2014-01-03	1 сом	20:51:29	1
2173	2014-01-03	1 сом	7:04:20	1
2174	2014-01-03	1 сом	16:39:13	1
2175	2014-01-03	1 сом	11:09:09	1
2176	2014-01-03	1 сом	11:22:55	1
2177	2014-01-03	1 сом	12:25:10	1
2178	2014-01-03	1 сом	4:42:34	1
2179	2014-01-03	1 сом	5:50:24	1
2180	2014-01-03	1 сом	0:52:20	1
2181	2014-01-03	1 сом	21:07:44	1
2182	2014-01-03	1 сом	18:45:25	1
2183	2014-01-03	1 сом	15:21:14	1
2184	2014-01-03	1 сом	18:53:22	1
2185	2014-01-04	1 сом	12:30:01	1
2186	2014-01-04	1 сом	20:50:46	1
2187	2014-01-04	1 сом	2:52:12	1
2188	2014-01-04	1 сом	2:23:24	1
2189	2014-01-04	1 сом	12:07:42	1
2190	2014-01-04	1 сом	1:52:55	1
2191	2014-01-04	1 сом	2:41:27	1
2192	2014-01-04	1 сом	7:13:27	1
2193	2014-01-04	1 сом	14:32:58	1
2194	2014-01-04	1 сом	5:10:12	1
2195	2014-01-04	1 сом	19:22:29	1
2196	2014-01-04	1 сом	11:53:05	1
2197	2014-01-04	1 сом	2:48:23	1
2198	2014-01-04	1 сом	3:52:43	1
2199	2014-01-04	1 сом	3:29:22	1
2200	2014-01-04	1 сом	3:16:59	1
2201	2014-01-04	1 сом	14:58:31	1
2202	2014-01-04	1 сом	17:51:34	1
2203	2014-01-04	1 сом	6:29:56	1
2204	2014-01-04	1 сом	1:29:59	1
2205	2014-01-04	1 сом	10:29:48	1
2206	2014-01-04	1 сом	0:16:28	1
2207	2014-01-04	1 сом	12:59:39	1
2208	2014-01-04	1 сом	9:34:37	1
2209	2014-01-04	1 сом	8:12:40	1
2210	2014-01-04	1 сом	9:21:21	1
2211	2014-01-04	1 сом	9:08:38	1
2212	2014-01-04	1 сом	16:11:16	1
2213	2014-01-04	1 сом	22:37:14	1
2214	2014-01-04	1 сом	21:03:00	1
2215	2014-01-04	1 сом	5:52:09	1
2216	2014-01-04	1 сом	15:48:47	1
2217	2014-01-04	1 сом	2:01:27	1
2218	2014-01-04	1 сом	15:56:01	1
2219	2014-01-04	1 сом	12:58:39	1
2220	2014-01-04	1 сом	14:49:29	1
2221	2014-01-04	1 сом	1:29:51	1
2222	2014-01-04	1 сом	5:17:35	1
2223	2014-01-04	1 сом	16:50:01	1
2224	2014-01-04	1 сом	18:14:21	1
2225	2014-01-04	1 сом	22:38:05	1
2226	2014-01-04	1 сом	6:39:50	1
2227	2014-01-04	1 сом	7:38:25	1
2228	2014-01-04	1 сом	1:43:44	1
2229	2014-01-04	1 сом	14:34:38	1
2230	2014-01-04	1 сом	3:56:40	1
2231	2014-01-04	1 сом	4:05:45	1
2232	2014-01-04	1 сом	2:17:57	1
2233	2014-01-04	1 сом	13:47:56	1
2234	2014-01-04	1 сом	17:17:53	1
2235	2014-01-04	1 сом	3:51:22	1
2236	2014-01-04	1 сом	9:02:44	1
2237	2014-01-04	1 сом	16:26:07	1
2238	2014-01-04	1 сом	23:11:42	1
2239	2014-01-04	1 сом	2:46:18	1
2240	2014-01-04	1 сом	13:11:35	1
2241	2014-01-04	1 сом	5:44:10	1
2242	2014-01-04	1 сом	16:31:47	1
2243	2014-01-04	1 сом	13:30:13	1
2244	2014-01-04	1 сом	6:34:47	1
2245	2014-01-04	1 сом	10:17:00	1
2246	2014-01-04	1 сом	19:23:36	1
2247	2014-01-04	1 сом	14:07:51	1
2248	2014-01-04	1 сом	17:02:52	1
2249	2014-01-04	1 сом	8:24:05	1
2250	2014-01-04	1 сом	3:12:33	1
2251	2014-01-04	1 сом	20:48:31	1
2252	2014-01-04	1 сом	22:01:04	1
2253	2014-01-04	1 сом	20:02:31	1
2254	2014-01-04	1 сом	14:26:07	1
2255	2014-01-04	1 сом	16:27:51	1
2256	2014-01-04	1 сом	16:26:25	1
2257	2014-01-04	1 сом	14:01:55	1
2258	2014-01-04	1 сом	18:02:19	1
2259	2014-01-04	1 сом	22:31:07	1
2260	2014-01-04	1 сом	20:33:47	1
2261	2014-01-04	1 сом	8:16:08	1
2262	2014-01-04	1 сом	6:03:08	1
2263	2014-01-04	1 сом	5:27:35	1
2264	2014-01-04	1 сом	19:19:00	1
2265	2014-01-04	1 сом	1:29:26	1
2266	2014-01-04	1 сом	15:32:45	1
2267	2014-01-04	1 сом	5:02:32	1
2268	2014-01-04	1 сом	14:46:08	1
2269	2014-01-04	1 сом	11:52:57	1
2270	2014-01-04	1 сом	17:20:39	1
2271	2014-01-04	1 сом	16:32:38	1
2272	2014-01-04	1 сом	21:37:05	1
2273	2014-01-04	1 сом	20:56:12	1
2274	2014-01-04	1 сом	8:37:32	1
2275	2014-01-04	1 сом	12:37:38	1
2276	2014-01-04	1 сом	2:45:48	1
2277	2014-01-04	1 сом	7:22:29	1
2278	2014-01-04	1 сом	8:23:17	1
2279	2014-01-04	1 сом	3:46:29	1
2280	2014-01-04	1 сом	8:31:50	1
2281	2014-01-04	1 сом	12:54:36	1
2282	2014-01-04	1 сом	14:59:09	1
2283	2014-01-04	1 сом	21:47:49	1
2284	2014-01-04	1 сом	13:11:34	1
2285	2014-01-04	1 сом	1:00:21	1
2286	2014-01-04	1 сом	21:41:49	1
2287	2014-01-04	1 сом	15:55:40	1
2288	2014-01-04	1 сом	22:54:17	1
2289	2014-01-04	1 сом	11:34:32	1
2290	2014-01-04	1 сом	1:17:42	1
2291	2014-01-04	1 сом	17:05:18	1
2292	2014-01-04	1 сом	2:04:59	1
2293	2014-01-04	1 сом	9:38:38	1
2294	2014-01-04	1 сом	15:32:09	1
2295	2014-01-04	1 сом	10:35:38	1
2296	2014-01-04	1 сом	1:48:48	1
2297	2014-01-04	1 сом	1:12:07	1
2298	2014-01-04	1 сом	21:11:54	1
2299	2014-01-04	1 сом	14:38:00	1
2300	2014-01-04	1 сом	19:37:29	1
2301	2014-01-04	1 сом	23:03:38	1
2302	2014-01-04	1 сом	4:27:08	1
2303	2014-01-04	1 сом	20:49:59	1
2304	2014-01-04	1 сом	21:51:35	1
2305	2014-01-04	1 сом	20:16:08	1
2306	2014-01-04	1 сом	9:57:01	1
2307	2014-01-04	1 сом	6:30:54	1
2308	2014-01-04	1 сом	14:36:53	1
2309	2014-01-04	1 сом	17:11:42	1
2310	2014-01-04	1 сом	1:05:39	1
2311	2014-01-04	1 сом	0:02:56	1
2312	2014-01-04	1 сом	4:35:00	1
2313	2014-01-04	1 сом	23:51:00	1
2314	2014-01-04	1 сом	17:36:44	1
2315	2014-01-04	1 сом	13:02:11	1
2316	2014-01-04	1 сом	18:30:09	1
2317	2014-01-04	1 сом	19:04:37	1
2318	2014-01-04	1 сом	1:04:36	1
2319	2014-01-04	1 сом	9:47:03	1
2320	2014-01-04	1 сом	20:48:15	1
2321	2014-01-04	1 сом	2:36:36	1
2322	2014-01-04	1 сом	22:20:15	1
2323	2014-01-04	1 сом	23:08:17	1
2324	2014-01-04	1 сом	22:38:45	1
2325	2014-01-04	1 сом	21:47:17	1
2326	2014-01-04	1 сом	13:57:57	1
2327	2014-01-04	1 сом	9:40:01	1
2328	2014-01-04	1 сом	22:36:40	1
2329	2014-01-04	1 сом	16:20:41	1
2330	2014-01-04	1 сом	9:36:49	1
2331	2014-01-04	1 сом	18:02:50	1
2332	2014-01-04	1 сом	5:15:48	1
2333	2014-01-04	1 сом	12:34:07	1
2334	2014-01-04	1 сом	7:26:36	1
2335	2014-01-04	1 сом	6:55:49	1
2336	2014-01-04	1 сом	8:30:45	1
2337	2014-01-04	1 сом	5:46:24	1
2338	2014-01-04	1 сом	0:09:15	1
2339	2014-01-04	1 сом	0:17:02	1
2340	2014-01-04	1 сом	4:54:16	1
2341	2014-01-04	1 сом	2:40:18	1
2342	2014-01-04	1 сом	20:28:06	1
2343	2014-01-04	1 сом	8:01:55	1
2344	2014-01-04	1 сом	2:32:15	1
2345	2014-01-04	1 сом	12:57:08	1
2346	2014-01-04	1 сом	7:10:06	1
2347	2014-01-04	1 сом	11:24:11	1
2348	2014-01-04	1 сом	0:35:51	1
2349	2014-01-04	1 сом	21:56:15	1
2350	2014-01-04	1 сом	9:45:52	1
2351	2014-01-04	1 сом	3:43:45	1
2352	2014-01-04	1 сом	10:09:27	1
2353	2014-01-04	1 сом	6:38:11	1
2354	2014-01-04	1 сом	16:12:44	1
2355	2014-01-04	1 сом	1:32:03	1
2356	2014-01-04	1 сом	21:05:08	1
2357	2014-01-04	1 сом	8:54:52	1
2358	2014-01-04	1 сом	3:11:06	1
2359	2014-01-04	1 сом	17:20:27	1
2360	2014-01-04	1 сом	8:26:45	1
2361	2014-01-04	1 сом	21:43:02	1
2362	2014-01-04	1 сом	19:10:34	1
2363	2014-01-04	1 сом	10:11:52	1
2364	2014-01-04	1 сом	20:34:58	1
2365	2014-01-04	1 сом	3:18:15	1
2366	2014-01-04	1 сом	14:11:26	1
2367	2014-01-05	1 сом	0:34:05	1
2368	2014-01-05	1 сом	8:30:00	1
2369	2014-01-05	1 сом	8:28:56	1
2370	2014-01-05	1 сом	6:06:55	1
2371	2014-01-05	1 сом	10:11:55	1
2372	2014-01-05	1 сом	21:04:11	1
2373	2014-01-05	1 сом	19:45:47	1
2374	2014-01-05	1 сом	14:40:50	1
2375	2014-01-05	1 сом	6:32:03	1
2376	2014-01-05	1 сом	21:40:32	1
2377	2014-01-05	1 сом	3:00:53	1
2378	2014-01-05	1 сом	18:11:14	1
2379	2014-01-05	1 сом	14:19:52	1
2380	2014-01-05	1 сом	9:37:14	1
2381	2014-01-05	1 сом	6:38:46	1
2382	2014-01-05	1 сом	15:53:42	1
2383	2014-01-05	1 сом	16:16:07	1
2384	2014-01-05	1 сом	15:28:02	1
2385	2014-01-05	1 сом	18:41:41	1
2386	2014-01-05	1 сом	8:07:08	1
2387	2014-01-05	1 сом	0:10:13	1
2388	2014-01-05	1 сом	9:20:44	1
2389	2014-01-05	1 сом	13:09:04	1
2390	2014-01-05	1 сом	21:46:45	1
2391	2014-01-05	1 сом	23:00:31	1
2392	2014-01-05	1 сом	3:03:19	1
2393	2014-01-05	1 сом	20:42:38	1
2394	2014-01-05	1 сом	0:32:03	1
2395	2014-01-05	1 сом	8:26:39	1
2396	2014-01-05	1 сом	5:38:16	1
2397	2014-01-05	1 сом	20:43:42	1
2398	2014-01-05	1 сом	21:04:07	1
2399	2014-01-05	1 сом	6:47:58	1
2400	2014-01-05	1 сом	11:39:33	1
2401	2014-01-05	1 сом	23:48:10	1
2402	2014-01-05	1 сом	5:54:16	1
2403	2014-01-05	1 сом	11:20:21	1
2404	2014-01-05	1 сом	9:42:31	1
2405	2014-01-05	1 сом	1:12:28	1
2406	2014-01-05	1 сом	22:09:35	1
2407	2014-01-05	1 сом	17:42:55	1
2408	2014-01-05	1 сом	18:53:53	1
2409	2014-01-05	1 сом	3:18:57	1
2410	2014-01-05	1 сом	8:33:52	1
2411	2014-01-05	1 сом	5:58:54	1
2412	2014-01-05	1 сом	3:40:32	1
2413	2014-01-05	1 сом	18:05:22	1
2414	2014-01-05	1 сом	16:08:59	1
2415	2014-01-05	1 сом	15:14:46	1
2416	2014-01-05	1 сом	3:04:14	1
2417	2014-01-05	1 сом	1:18:38	1
2418	2014-01-05	1 сом	9:27:46	1
2419	2014-01-05	1 сом	17:11:25	1
2420	2014-01-05	1 сом	2:54:26	1
2421	2014-01-05	1 сом	4:01:05	1
2422	2014-01-05	1 сом	8:00:06	1
2423	2014-01-05	1 сом	20:45:07	1
2424	2014-01-05	1 сом	19:33:21	1
2425	2014-01-05	1 сом	17:44:15	1
2426	2014-01-05	1 сом	18:12:57	1
2427	2014-01-05	1 сом	23:10:28	1
2428	2014-01-05	1 сом	20:16:29	1
2429	2014-01-05	1 сом	10:37:45	1
2430	2014-01-05	1 сом	8:34:58	1
2431	2014-01-05	1 сом	7:06:25	1
2432	2014-01-05	1 сом	20:53:18	1
2433	2014-01-05	1 сом	20:06:42	1
2434	2014-01-05	1 сом	8:36:10	1
2435	2014-01-05	1 сом	11:44:49	1
2436	2014-01-05	1 сом	12:35:53	1
2437	2014-01-05	1 сом	2:02:46	1
2438	2014-01-05	1 сом	8:21:21	1
2439	2014-01-05	1 сом	6:54:52	1
2440	2014-01-05	1 сом	13:35:50	1
2441	2014-01-05	1 сом	9:47:23	1
2442	2014-01-05	1 сом	18:24:39	1
2443	2014-01-05	1 сом	7:15:22	1
2444	2014-01-05	1 сом	7:12:47	1
2445	2014-01-05	1 сом	4:08:44	1
2446	2014-01-05	1 сом	19:50:57	1
2447	2014-01-05	1 сом	2:29:49	1
2448	2014-01-05	1 сом	14:34:49	1
2449	2014-01-05	1 сом	23:52:52	1
2450	2014-01-05	1 сом	5:53:58	1
2451	2014-01-05	1 сом	7:18:02	1
2452	2014-01-05	1 сом	6:42:44	1
2453	2014-01-05	1 сом	7:06:13	1
2454	2014-01-05	1 сом	1:01:01	1
2455	2014-01-05	1 сом	18:32:28	1
2456	2014-01-05	1 сом	16:07:19	1
2457	2014-01-05	1 сом	7:48:49	1
2458	2014-01-05	1 сом	14:19:38	1
2459	2014-01-05	1 сом	13:42:15	1
2460	2014-01-05	1 сом	15:52:22	1
2461	2014-01-05	1 сом	10:26:24	1
2462	2014-01-05	1 сом	16:07:11	1
2463	2014-01-05	1 сом	4:59:48	1
2464	2014-01-05	1 сом	0:23:35	1
2465	2014-01-05	1 сом	9:46:10	1
2466	2014-01-05	1 сом	10:01:00	1
2467	2014-01-05	1 сом	6:53:55	1
2468	2014-01-05	1 сом	17:29:13	1
2469	2014-01-05	1 сом	3:10:13	1
2470	2014-01-05	1 сом	14:32:54	1
2471	2014-01-05	1 сом	19:42:42	1
2472	2014-01-05	1 сом	1:03:46	1
2473	2014-01-05	1 сом	23:41:03	1
2474	2014-01-05	1 сом	3:50:32	1
